   posx(m)        px/pz(rad)         posy(m)       py/pz(rad)         posz(m)           pz/pz(rad)   
-0.00065546173       +0.046844489       -0.0015578697       +0.053804728       -0.0035757020       +0.00082526298       
+0.00074894337       -0.0035585674       -0.0018181316       +0.069350935       +0.0018286727       -0.0023489503       
+0.00045333745       -0.046919132       +0.00018268874       +0.0037035936       +0.0018814251       +0.00018905370       
-0.0012048113       +0.023330713       +0.0017296020       -0.069828438       -0.0036313090       +0.0024424521       
-0.0018247528       +0.036778807       -2.0033694e-05       +0.015812677       -0.00065673335       -0.00091496550       
+0.0015085620       -0.019963251       +0.00033578060       -0.0027434338       +0.0029339461       +0.0022954247       
-0.0014915318       +0.068622290       -0.0014206800       +0.046282670       -0.0029463948       +0.0019552941       
-0.0021117846       +0.066423672       -0.0014404996       +0.055117850       +0.00032945535       +0.0013303326       
+0.0021528796       -0.072526396       +5.7172508e-05       +0.018053855       -0.0022816633       -0.0017909626       
+0.0013290781       -0.062117716       +0.0010451040       -0.049905278       -0.0015867239       +0.0019513934       
+0.00020269188       +0.0087777491       +0.0013379322       -0.016037047       -0.0035407520       -0.00098761366       
+0.00092291317       -0.056052032       -0.00068710706       +0.036922579       -0.0027129268       +0.0023037188       
+0.0011779603       -0.048760768       +0.0016926464       -0.034379949       +0.00065253626       -0.0014252634       
-0.00084753684       +0.025088055       -0.00032239874       -0.022495273       -0.0015125095       +0.00032346570       
-0.00028051508       -0.0062878013       -0.0013106700       +0.066899256       -0.00070657222       +0.0015900874       
+0.00045646998       -0.047473328       -0.00061461310       +0.019558196       +0.0033878990       -0.00032886348       
+0.0021716910       -0.055976379       +0.00078876168       -0.037362258       -0.00012820924       +0.00094606909       
-0.0013451643       +0.049083108       -0.0013809364       +0.066112863       -0.00026909578       -0.0013418559       
+0.00026862013       -0.040600321       -0.00043697112       +0.024610822       -0.0020661590       -7.6597019e-05       
+0.0010509838       -0.0089723707       +0.00062726776       -0.00013786069       -0.0021184239       +0.00070127864       
+0.0023124635       -0.077703024       -0.0010725236       +0.042403121       +0.0022834740       -0.0019613051       
+0.00018138566       +0.021466163       +0.00025268873       +0.013282842       +0.00075181613       +0.0020621149       
+0.0012623152       -0.048028248       +0.0016480780       -0.031444739       +0.0037753566       -0.0017857486       
+0.00047925273       -0.027974778       -0.0015467659       +0.024031860       +0.0013508755       -0.0015132990       
-0.0012867025       +0.024291692       -0.0011971905       +0.058108968       -0.0016298055       +0.0023442430       
-0.00038832708       +0.0023616406       +0.0017282370       -0.029982297       -0.0031212885       -0.00091567165       
+0.0016524859       -0.068101323       +0.00057483061       +0.0024230109       -0.0017308526       -0.0013540902       
-0.0018613898       +0.040357538       -0.00089535528       +0.015110781       -0.0016832937       +0.0017877008       
-0.00023317023       -0.014262594       -0.0016853475       +0.068487952       -0.00042280211       +0.00038886931       
+0.00056869243       -0.012526133       -0.0023489297       +0.059597763       -0.00058866882       +0.0017539715       
-0.0011409704       +0.064640679       -0.00089293066       +0.024988201       -0.00078880194       -0.00065084917       
-0.00048349976       -0.0078485814       +0.00031090546       -0.034587024       -0.0016271928       +0.0018942605       
-0.0011745301       +0.044684280       -0.00073319735       -0.0056342381       -0.0033375654       +0.0012473408       
-3.3197853e-06       +0.012410531       -0.0024787286       +0.073450842       -0.0029482510       -0.0010697039       
+0.00065856260       -0.043184188       +0.0012108119       -0.018586489       -0.0020122376       -0.00084704587       
-0.00026150143       -0.0040215986       +0.00099402522       -0.060648855       +0.0032267505       -0.0023208654       
+0.00011536704       -0.0025300556       -0.00064332871       -0.013480445       -0.00046669692       +0.00012823143       
-0.0014064324       +0.069233401       -0.00044718878       +0.027987733       +0.0033927713       -0.00031431533       
+0.0010752928       -0.037637820       +0.0023492733       -0.065552444       +0.0012753823       +0.00063365047       
+0.0017844529       -0.075663080       +0.00081560717       -0.012912025       +0.0010178971       +0.0022659114       
+0.0012157471       -0.037426658       -0.0023182800       +0.079407589       +0.00072334258       +0.0011105267       
-0.0021337913       +0.060664275       +0.00072952046       -0.0052134298       -0.0017405249       +0.0018344761       
-0.00059844067       +0.050513207       -0.00072607320       +0.016318787       +0.0034157605       +0.00023824028       
+0.00061723627       -0.0063186713       +0.0013525174       -0.067989232       +0.0016986294       -0.00052287053       
-0.00098160293       +0.0052438555       -0.00087540928       +0.011142528       -0.0028351661       -0.0017667964       
-0.0018800809       +0.052053904       -0.0011613804       +0.054596866       -0.0019208717       +0.00010601970       
-0.0021920441       +0.061232104       -0.0013741286       +0.047665026       +0.00012473498       +0.00015616227       
-2.3925438e-05       -0.0018833062       +0.00095541665       -0.062124529       -0.00075652343       +0.00037762100       
-0.0020892978       +0.055377447       +0.00012666436       -0.023081302       -0.0016598973       +5.2638203e-05       
+0.00041591762       -0.040486138       -0.00091972279       +0.012182486       +0.0027368124       +7.4200218e-05       
-0.0017152600       +0.042527684       -0.0010323742       +0.012167593       +0.0025819179       +0.0014395384       
+0.00049794539       -0.019913749       +0.00094875620       +0.0017958145       +0.00038355724       -0.0011027120       
+0.0024965732       -0.075314336       -0.00092121574       +0.030401144       -0.0014112378       -5.3689431e-06       
+0.00060554157       -0.035655813       -0.0014327849       +0.022104862       +0.0016394249       +0.0024102992       
+0.0010744596       -0.015333345       -0.00081679624       +0.049231740       -0.0028333920       -0.00074459502       
-0.0017900489       +0.035819086       +0.00078560871       -0.036926997       +0.0032941771       +0.0011061283       
+0.0013897904       -0.057134716       -0.0016340885       +0.066559795       -0.0032305251       -0.0014736895       
+0.0020335227       -0.085170345       +0.00032678457       -0.0056491231       +0.00066689626       -0.0023776784       
+0.00034616170       +0.0022653712       -0.00094739289       +0.00030668047       +0.0019142894       -0.00093735841       
-0.0016162151       +0.044528116       -0.0020346067       +0.069035556       -0.00060626205       +0.0018917070       
+0.0022657855       -0.065226228       +0.0013043382       -0.036285946       -0.00030896955       +0.00083059858       
+0.00078850292       -0.025972281       +0.0024106878       -0.086184625       -0.00076038888       +0.0023783396       
+0.0020440552       -0.044509194       +0.00082748681       -0.028601013       -0.0022907425       +0.0014979603       
+0.00069903007       -0.042376198       +0.00038346951       -0.037929503       +0.00038739074       -0.00010978271       
-0.0016900740       +0.074148938       +0.0011257105       -0.042470263       -0.0014372310       -0.00043616901       
-0.0015264666       +0.034970867       -0.0018991863       +0.053029873       +0.0037305926       -0.0017438558       
+0.0010612428       -0.010074697       -0.0015544896       +0.057064740       -0.0022656013       +0.00021779899       
+0.00039444493       +0.0023933576       -0.0011160575       +0.062250227       -0.00052454784       +7.1092590e-05       
+0.00069399221       -0.019534943       -0.0025439053       +0.074326606       -0.0034628889       -0.0017635485       
-0.0010420112       +0.015860552       +0.0019017068       -0.047998372       -2.8238788e-05       -0.0016593351       
+0.0020389900       -0.083785109       +0.00062593728       -0.013736744       -1.2256692e-05       -0.00034253744       
+0.00089456586       -0.058248249       +0.00082989252       -0.020146514       +0.0029470368       +0.00035783482       
+0.0021772963       -0.085893990       +0.00030761152       -0.0012630903       +0.0010351348       -0.00011264885       
-0.0026256692       +0.083958120       +0.00047486071       -0.015026208       +0.00072690925       -0.00055162956       
-0.00026846242       -0.0062376480       -0.0016753060       +0.074794507       +0.0021950030       -0.0024203460       
-1.1355859e-05       +0.018091326       +0.0022357322       -0.076653312       -0.0017559081       -0.0012541154       
-0.0013403032       +0.018127417       +0.00097782683       -0.017399781       +0.0013779692       +0.00083775746       
-0.0013493410       +0.048199041       -0.0010224998       +0.058093014       -0.0020826569       +0.0018970601       
-0.0018600761       +0.081984529       -0.00035609358       +0.016559607       -0.00024875354       +0.0013801381       
+0.0017556118       -0.056104212       +0.0020117943       -0.062235762       -0.0010789573       +0.0013862696       
+0.0014378983       -0.035505278       +0.0017300859       -0.070228970       -0.0023555188       -0.00074835173       
+0.00043319213       +0.0033802537       -0.00058461780       -0.010464473       +0.0032431581       -0.00055270819       
-0.00014659934       +0.019410039       -0.0017648490       +0.033862229       +0.0029813294       -0.00070410742       
-7.1392664e-05       +0.0049695806       +0.0020466094       -0.041875546       +0.0030554082       +0.0021819239       
